id,partition,genre,fold_no
b1g-fragment02_1419_682_32_1_contaminated,train,academic,2
b1g-fragment02_1420_683_1_1_overlaying,train,academic,2
b1g-fragment02_1420_683_8_1_provides,train,academic,2
b1g-fragment02_1420_683_10_1_delineating,train,academic,2
b1g-fragment02_1421_684_8_1_compare,train,academic,2
b1g-fragment02_1421_684_15_1_indicating,train,academic,2
b1g-fragment02_1422_685_4_1_drawn,train,academic,2
b1g-fragment02_1422_685_22_1_linked,train,academic,2
b1g-fragment02_1423_686_15_1_welcomed,train,academic,2
b1g-fragment02_1423_686_17_1_parallels,train,academic,2
b1g-fragment02_1423_686_23_1_linking,train,academic,2
b1g-fragment02_1425_688_7_1_shown,train,academic,2
b1g-fragment02_1425_688_13_1_mitigating,train,academic,2
b1g-fragment02_1426_689_6_1_describe,train,academic,2
b1g-fragment02_1426_689_10_1_assessing,train,academic,2
b1g-fragment02_1427_690_8_1_surges,train,academic,2
b1g-fragment02_1427_690_9_1_causes,train,academic,2
b1g-fragment02_1427_690_16_1_poses,train,academic,2
b1g-fragment02_1428_691_4_1_estimated,train,academic,2
b1g-fragment02_1429_692_3_1_described,train,academic,2
b1g-fragment02_1429_692_17_1_called,train,academic,2
b1g-fragment02_1429_692_23_1_surges,train,academic,2
b1g-fragment02_1430_693_5_1_estimate,train,academic,2
b1g-fragment02_1431_694_4_1_used,train,academic,2
b1g-fragment02_1431_694_6_1_model,train,academic,2
b1g-fragment02_1431_694_15_1_based,train,academic,2
b1g-fragment02_1432_695_5_1_describe,train,academic,2
b1g-fragment02_1432_695_11_1_designed,train,academic,2
b1g-fragment02_1432_695_13_1_analyze,train,academic,2
b1g-fragment02_1432_695_15_1_evaluate,train,academic,2
b1g-fragment02_1432_695_19_1_given,train,academic,2
b1g-fragment02_1433_696_3_1_comprises,train,academic,2
b1g-fragment02_1434_697_6_1_determines,train,academic,2
b1g-fragment02_1434_697_18_1_evacuated,train,academic,2
b1g-fragment02_1435_698_8_1_correlated,train,academic,2
b1g-fragment02_1437_700_5_1_tested,train,academic,2
b1g-fragment02_1437_700_17_1_determine,train,academic,2
b1g-fragment02_1438_701_3_1_suggest,train,academic,2
b1g-fragment02_1438_701_7_1_provided,train,academic,2
b1g-fragment02_1439_702_5_1_enhanced,train,academic,2
b1g-fragment02_1439_702_19_1_call,train,academic,2
b1g-fragment02_1440_703_5_1_developed,train,academic,2
b1g-fragment02_1440_703_6_1_using,train,academic,2
b1g-fragment02_1440_703_13_1_provides,train,academic,2
b1g-fragment02_1441_704_7_1_portray,train,academic,2
b1g-fragment02_1441_704_9_1_flows,train,academic,2
b1g-fragment02_1441_704_11_1_scaled,train,academic,2
b1g-fragment02_1442_705_4_1_updated,train,academic,2
b1g-fragment02_1443_706_23_1_given,train,academic,2
b1g-fragment02_1443_706_31_1_help,train,academic,2
b1g-fragment02_1443_706_32_1_examine,train,academic,2
b1g-fragment02_1444_707_3_1_describes,train,academic,2
b1g-fragment02_1444_707_7_1_called,train,academic,2
b1g-fragment02_1444_707_25_1_developed,train,academic,2
b1g-fragment02_1444_707_35_1_comprises,train,academic,2
b1g-fragment02_1445_708_9_1_modelled,train,academic,2
b1g-fragment02_1445_708_10_1_taking,train,academic,2
b1g-fragment02_1446_709_2_1_points,train,academic,2
b1g-fragment02_1446_709_15_1_causing,train,academic,2
b1g-fragment02_1447_710_5_1_provide,train,academic,2
b1g-fragment02_1449_712_18_1_developed,train,academic,2
b1g-fragment02_1449_712_23_1_following,train,academic,2
b1g-fragment02_1450_713_4_1_requires,train,academic,2
b1g-fragment02_1450_713_15_1_relating,train,academic,2
b1g-fragment02_1450_713_21_1_result,train,academic,2
b1g-fragment02_1450_713_26_1_differing,train,academic,2
b1g-fragment02_1450_713_39_1_expressed,train,academic,2
b1g-fragment02_1452_715_9_1_showing,train,academic,2
b1g-fragment02_1452_715_11_1_expected,train,academic,2
b1g-fragment02_1453_716_3_1_contains,train,academic,2
b1g-fragment02_1453_716_6_1_permit,train,academic,2
b1g-fragment02_1455_718_3_1_sketched,train,academic,2
b1g-fragment02_1455_718_5_1_relate,train,academic,2
b1g-fragment02_1456_719_5_1_gis,train,academic,2
b1g-fragment02_1456_719_10_1_occurs,train,academic,2
b1g-fragment02_1458_721_14_1_increasing,train,academic,2
b1g-fragment02_1458_721_18_1_referenced,train,academic,2
b1g-fragment02_1459_722_5_1_assess,train,academic,2
b1g-fragment02_1459_722_14_1_associated,train,academic,2
b1g-fragment02_1459_722_22_1_develop,train,academic,2
b1g-fragment02_1459_722_34_1_test,train,academic,2
b1g-fragment02_1460_723_9_1_provided,train,academic,2
b1g-fragment02_1461_724_5_1_provided,train,academic,2
b1g-fragment02_1461_724_12_1_matches,train,academic,2
b1g-fragment02_1462_725_8_1_compared,train,academic,2
b1g-fragment02_1462_725_13_1_provided,train,academic,2
b1g-fragment02_1462_725_26_1_given,train,academic,2
b1g-fragment02_1463_726_3_1_proposed,train,academic,2
b1g-fragment02_1463_726_18_1_designed,train,academic,2
b1g-fragment02_1463_726_20_1_detect,train,academic,2
b1g-fragment02_1463_726_22_1_model,train,academic,2
b1g-fragment02_1463_726_26_1_see,train,academic,2
b1g-fragment02_1464_727_7_1_examined,train,academic,2
b1g-fragment02_1464_727_15_1_generalizes,train,academic,2
b1g-fragment02_1465_728_8_1_linked,train,academic,2
b1g-fragment02_1465_728_14_1_cite,train,academic,2
b1g-fragment02_1465_728_18_1_conducted,train,academic,2
b1g-fragment02_1466_729_5_1_concerning,train,academic,2
b1g-fragment02_1466_729_12_1_ionizing,train,academic,2
b1g-fragment02_1466_729_23_1_collect,train,academic,2
b1g-fragment02_1466_729_26_1_designed,train,academic,2
b1g-fragment02_1466_729_28_1_test,train,academic,2
b1g-fragment02_1466_729_35_1_use,train,academic,2
b1g-fragment02_1466_729_38_1_display,train,academic,2
b1g-fragment02_1466_729_40_1_analyze,train,academic,2
b1g-fragment02_1467_730_4_1_concerns,train,academic,2
b1g-fragment02_1467_730_20_1_noted,train,academic,2
b1g-fragment02_1468_731_8_1_constructed,train,academic,2
b1g-fragment02_1468_731_26_1_compared,train,academic,2
b1g-fragment02_1469_732_4_1_bear,train,academic,2
b1g-fragment02_1470_733_21_1_linked,train,academic,2
b1g-fragment02_1470_733_33_1_lead,train,academic,2
b1g-fragment02_1471_734_4_1_used,train,academic,2
b1g-fragment02_1471_734_21_1_examine,train,academic,2
b1g-fragment02_1472_735_15_1_assigned,train,academic,2
b1g-fragment02_1472_735_20_1_using,train,academic,2
b1g-fragment02_1473_736_22_1_separating,train,academic,2
b1g-fragment02_1474_737_19_1_received,train,academic,2
b1g-fragment02_1474_737_33_1_seem,train,academic,2
b1g-fragment02_1474_737_35_1_cry,train,academic,2
b1g-fragment02_1474_737_42_1_applied,train,academic,2
b1g-fragment02_1475_738_5_1_employ,train,academic,2
b1g-fragment02_1475_738_17_1_need,train,academic,2
b1g-fragment02_1475_738_19_1_integrate,train,academic,2
b1g-fragment02_1476_739_9_1_anticipated,train,academic,2
b1g-fragment02_1476_739_30_1_see,train,academic,2
b1g-fragment02_1477_740_1_1_using,train,academic,2
b1g-fragment02_1477_740_5_1_constructed,train,academic,2
b1g-fragment02_1477_740_12_1_mapped,train,academic,2
b1g-fragment02_1477_740_19_1_detecting,train,academic,2
b1g-fragment02_1479_742_3_1_reviewed,train,academic,2
b1g-fragment02_1479_742_5_1_suggests,train,academic,2
b1g-fragment02_1480_743_8_1_look,train,academic,2
b1g-fragment02_1481_744_4_1_becoming,train,academic,2
b1g-fragment02_1481_744_14_1_becoming,train,academic,2
b1g-fragment02_1481_744_17_1_involving,train,academic,2
b1g-fragment02_1482_745_6_1_highlight,train,academic,2
b1g-fragment02_1482_745_13_1_see,train,academic,2
b1g-fragment02_1485_748_4_1_consider,train,academic,2
b1g-fragment02_1485_748_11_1_concerning,train,academic,2
b1g-fragment02_1486_749_7_1_assisting,train,academic,2
b1g-fragment02_1486_749_12_1_make,train,academic,2
b1g-fragment02_1486_749_17_1_need,train,academic,2
b1g-fragment02_1486_749_19_1_deploy,train,academic,2
b1g-fragment02_1486_749_29_1_made,train,academic,2
b1g-fragment02_1487_750_10_1_rely,train,academic,2
b1g-fragment02_1488_751_4_1_known,train,academic,2
b1g-fragment02_1488_751_8_1_contain,train,academic,2
b1g-fragment02_1489_752_8_1_digitized,train,academic,2
b1g-fragment02_1490_753_19_1_created,train,academic,2
b1g-fragment02_1491_754_7_1_suffice,train,academic,2
b1g-fragment02_1491_754_15_1_suffice,train,academic,2
b1g-fragment02_1493_756_10_1_required,train,academic,2
b1g-fragment02_1493_756_11_1_means,train,academic,2
b1g-fragment02_1494_757_3_1_performing,train,academic,2
b1g-fragment02_1494_757_15_1_deal,train,academic,2
b1g-fragment02_1494_757_31_1_offer,train,academic,2
b1g-fragment02_1494_757_40_1_made,train,academic,2
b1g-fragment02_1495_758_4_1_pointed,train,academic,2
b1g-fragment02_1495_758_14_1_uses,train,academic,2
b1g-fragment02_1496_759_3_1_seem,train,academic,2
b1g-fragment02_1496_759_8_1_involved,train,academic,2
b1g-fragment02_1496_759_11_1_consider,train,academic,2
b1g-fragment02_1496_759_12_1_investing,train,academic,2
b1g-fragment02_1496_759_23_1_provided,train,academic,2
b1g-fragment02_1497_760_6_1_appear,train,academic,2
b1g-fragment02_1498_761_8_1_compare,train,academic,2
b1g-fragment02_1498_761_17_1_deriving,train,academic,2
b1g-fragment02_1499_762_8_1_need,train,academic,2
b1g-fragment02_1499_762_11_1_made,train,academic,2
b1g-fragment02_1499_762_25_1_made,train,academic,2
b1g-fragment02_1500_763_4_1_need,train,academic,2
b1g-fragment02_1500_763_6_1_consider,train,academic,2
b1g-fragment02_1501_764_5_1_seem,train,academic,2
b1g-fragment02_1501_764_8_1_lagging,train,academic,2
b1g-fragment02_1501_764_27_1_involving,train,academic,2
b1g-fragment02_1502_765_22_1_term,train,academic,2
b1g-fragment02_1502_765_30_1_comprising,train,academic,2
b1g-fragment02_1504_767_3_1_linked,train,academic,2
b1g-fragment02_1504_767_14_1_perform,train,academic,2
b1g-fragment02_1504_767_23_1_stored,train,academic,2
b1g-fragment02_1504_767_25_1_transported,train,academic,2
b1g-fragment02_1505_768_12_1_answer,train,academic,2
b1g-fragment02_1505_768_15_1_concerning,train,academic,2
b1g-fragment02_1506_769_10_1_regulated,train,academic,2
b1g-fragment02_1506_769_24_1_adopted,train,academic,2
b1g-fragment02_1508_771_8_1_produces,train,academic,2
b1g-fragment02_1508_771_33_1_include,train,academic,2
b1g-fragment02_1508_771_41_1_released,train,academic,2
b1g-fragment02_1508_771_46_1_resulting,train,academic,2
b1g-fragment02_1509_772_4_1_use,train,academic,2
b1g-fragment02_1509_772_8_1_construct,train,academic,2
b1g-fragment02_1510_773_15_1_built,train,academic,2
b1g-fragment02_1510_773_24_1_needs,train,academic,2
b1g-fragment02_1510_773_27_1_promoted,train,academic,2
b1g-fragment02_1511_774_4_1_need,train,academic,2
b1g-fragment02_1511_774_6_1_recognize,train,academic,2
b1g-fragment02_1511_774_24_1_take,train,academic,2
b1g-fragment02_1513_776_2_1_noted,train,academic,2
b1g-fragment02_1513_776_18_1_need,train,academic,2
b1g-fragment02_1513_776_21_1_forged,train,academic,2
b1g-fragment02_1514_777_10_1_drawn,train,academic,2
b1g-fragment02_1514_777_16_1_prepared,train,academic,2
b1g-fragment02_1515_778_2_1_give,train,academic,2
b1g-fragment02_1515_778_12_1_permitted,train,academic,2
b1g-fragment02_1515_778_20_1_closed,train,academic,2
b1g-fragment02_1515_778_22_1_abandoned,train,academic,2
b1g-fragment02_1516_779_12_1_consulted,train,academic,2
b1g-fragment02_1517_780_6_1_operated,train,academic,2
b1g-fragment02_1517_780_16_1_permitted,train,academic,2
b1g-fragment02_1517_780_18_1_including,train,academic,2
b1g-fragment02_1518_781_4_1_created,train,academic,2
b1g-fragment02_1520_783_30_1_see,train,academic,2
b1g-fragment02_1521_784_6_1_produce,train,academic,2
b1g-fragment02_1522_785_12_1_obtain,train,academic,2
b1g-fragment02_1524_787_4_1_received,train,academic,2
b1g-fragment02_1524_787_13_1_comprising,train,academic,2
b1g-fragment02_1524_787_21_1_notified,train,academic,2
b1g-fragment02_1525_788_12_1_added,train,academic,2
b1g-fragment02_1525_788_13_1_comprises,train,academic,2
b1g-fragment02_1526_789_5_1_copied,train,academic,2
b1g-fragment02_1526_789_13_1_permitting,train,academic,2
b1g-fragment02_1526_789_17_1_made,train,academic,2
b1g-fragment02_1528_791_7_1_managed,train,academic,2
b1g-fragment02_1529_792_4_1_noted,train,academic,2
b1g-fragment02_1529_792_23_1_receive,train,academic,2
b1g-fragment02_1530_793_2_1_working,train,academic,2
b1g-fragment02_1530_793_6_1_proves,train,academic,2
b1g-fragment02_1530_793_9_1_gaining,train,academic,2
b1g-fragment02_1531_794_9_1_mentioning,train,academic,2
b1g-fragment02_1532_795_5_1_drawn,train,academic,2
b1g-fragment02_1532_795_22_1_review,train,academic,2
b1g-fragment02_1533_796_2_1_means,train,academic,2
b1g-fragment02_1533_796_10_1_charged,train,academic,2
b1g-fragment02_1533_796_12_1_preparing,train,academic,2
b1g-fragment02_1533_796_16_1_presenting,train,academic,2
b1g-fragment02_1533_796_18_1_interpreting,train,academic,2
b1g-fragment02_1533_796_21_1_identifying,train,academic,2
b1g-fragment02_1533_796_26_1_evaluating,train,academic,2
b1g-fragment02_1534_797_6_1_involved,train,academic,2
b1g-fragment02_1535_798_9_1_required,train,academic,2
b1g-fragment02_1535_798_11_1_take,train,academic,2
b1g-fragment02_1536_799_3_1_correspond,train,academic,2
b1g-fragment02_1536_799_11_1_hold,train,academic,2
b1g-fragment02_1536_799_16_1_provided,train,academic,2
b1g-fragment02_1537_800_4_1_wonder,train,academic,2
b1g-fragment02_1537_800_7_1_contemplate,train,academic,2
b1g-fragment02_1537_800_8_1_bringing,train,academic,2
b1g-fragment02_1537_800_16_1_form,train,academic,2
b1g-fragment02_1537_800_25_1_parallel,train,academic,2
b1g-fragment02_1538_801_3_1_include,train,academic,2
b1g-fragment02_1539_802_12_1_taking,train,academic,2
b1g-fragment02_1540_803_5_1_forgotten,train,academic,2
b1g-fragment02_1540_803_22_1_develop,train,academic,2
b1g-fragment02_1543_806_14_1_going,train,academic,2
b1g-fragment02_1544_807_3_1_known,train,academic,2
b1g-fragment02_1544_807_20_1_developed,train,academic,2
b1g-fragment02_1545_808_4_1_runs,train,academic,2
b1g-fragment02_1545_808_9_1_contains,train,academic,2
b1g-fragment02_1545_808_15_1_assessed,train,academic,2
b1g-fragment02_1545_808_20_1_coded,train,academic,2
b1g-fragment02_1546_809_15_1_remedied,train,academic,2
b1g-fragment02_1547_810_7_1_recording,train,academic,2
b1g-fragment02_1547_810_17_1_entered,train,academic,2
b1g-fragment02_1548_811_16_1_rendering,train,academic,2
b1g-fragment02_1549_812_7_1_exist,train,academic,2
b1g-fragment02_1549_812_13_1_found,train,academic,2
b1g-fragment02_1551_814_5_1_detailed,train,academic,2
b1g-fragment02_1551_814_7_1_showing,train,academic,2
b1g-fragment02_1552_815_10_1_develop,train,academic,2
b1g-fragment02_1552_815_15_1_see,train,academic,2
b1g-fragment02_1553_816_12_1_allow,train,academic,2
b1g-fragment02_1553_816_20_1_developed,train,academic,2
b1g-fragment02_1554_817_23_1_become,train,academic,2
b1g-fragment02_1556_819_6_1_needs,train,academic,2
b1g-fragment02_1557_820_16_1_implies,train,academic,2
b1g-fragment02_1558_821_7_1_reviewed,train,academic,2
b1g-fragment02_1558_821_16_1_shows,train,academic,2
b1g-fragment02_1559_822_4_1_making,train,academic,2
b1g-fragment02_1559_822_14_1_interpolating,train,academic,2
b1g-fragment02_1560_823_4_1_kriging,train,academic,2
b1g-fragment02_1560_823_13_1_offers,train,academic,2
b1g-fragment02_1561_824_6_1_suggests,train,academic,2
b1g-fragment02_1561_824_14_1_set,train,academic,2
b1g-fragment02_1562_825_9_1_see,train,academic,2
b1g-fragment02_1562_825_17_1_monitoring,train,academic,2
b1g-fragment02_1562_825_19_1_need,train,academic,2
b1g-fragment02_1562_825_22_1_promoted,train,academic,2
b1g-fragment02_1563_826_1_1_related,train,academic,2
b1g-fragment02_1563_826_8_1_making,train,academic,2
b1g-fragment02_1563_826_15_1_result,train,academic,2
b1g-fragment02_1564_827_3_1_want,train,academic,2
b1g-fragment02_1564_827_5_1_count,train,academic,2
b1g-fragment02_1564_827_7_1_living,train,academic,2
b1g-fragment02_1565_828_1_1_existing,train,academic,2
b1g-fragment02_1565_828_5_1_base,train,academic,2
b1g-fragment02_1565_828_15_1_created,train,academic,2
b1g-fragment02_1565_828_17_1_slicing,train,academic,2
b1g-fragment02_1565_828_19_1_existing,train,academic,2
b1g-fragment02_1565_828_24_1_assigned,train,academic,2
b1g-fragment02_1566_829_14_1_clustered,train,academic,2
b1g-fragment02_1567_830_12_1_solve,train,academic,2
b1g-fragment02_1567_830_15_1_using,train,academic,2
b1g-fragment02_1567_830_28_1_interfaced,train,academic,2
b1g-fragment02_1569_832_8_1_linking,train,academic,2
b1g-fragment02_1569_832_15_1_seem,train,academic,2
b1g-fragment02_1570_833_21_1_failed,train,academic,2
b1g-fragment02_1570_833_23_1_realize,train,academic,2
b1g-fragment02_1571_834_14_1_developed,train,academic,2
b1g-fragment02_1571_834_16_1_provide,train,academic,2
b1g-fragment02_1571_834_24_1_associated,train,academic,2
b1g-fragment02_1573_836_14_1_include,train,academic,2
b1g-fragment02_1573_836_21_1_dictate,train,academic,2
b1g-fragment02_1575_838_4_1_held,train,academic,2
b1g-fragment02_1575_838_22_1_known,train,academic,2
b1g-fragment02_1575_838_26_1_allocate,train,academic,2
b1g-fragment02_1576_839_12_1_supply,train,academic,2
b1g-fragment02_1576_839_15_1_held,train,academic,2
b1g-fragment02_1577_840_13_1_known,train,academic,2
b1g-fragment02_1578_841_5_1_know,train,academic,2
b1g-fragment02_1578_841_7_1_based,train,academic,2
b1g-fragment02_1578_841_11_1_devised,train,academic,2
b1g-fragment02_1578_841_22_1_incorporate,train,academic,2
b1g-fragment02_1579_842_11_1_shown,train,academic,2
b1g-fragment02_1579_842_19_1_displayed,train,academic,2
b1g-fragment02_1580_843_19_1_reminded,train,academic,2
b1g-fragment02_1580_843_25_1_faced,train,academic,2
b1g-fragment02_1580_843_35_1_mentioned,train,academic,2
b1g-fragment02_1581_844_12_1_facing,train,academic,2
b1g-fragment02_1581_844_23_1_make,train,academic,2
b1g-fragment02_1582_845_9_1_limited,train,academic,2
b1g-fragment02_1583_846_15_1_traversed,train,academic,2
b1g-fragment02_1584_847_9_1_provides,train,academic,2
b1g-fragment02_1584_847_17_1_compared,train,academic,2
b1g-fragment02_1584_847_20_1_travelling,train,academic,2
fef-fragment03_626_5_7_1_concerned,train,academic,3
fef-fragment03_626_5_16_1_played,train,academic,3
fef-fragment03_628_7_5_1_present,train,academic,3
fef-fragment03_628_7_19_1_substitute,train,academic,3
fef-fragment03_628_7_23_1_yielding,train,academic,3
fef-fragment03_630_9_11_1_taken,train,academic,3
fef-fragment03_630_9_16_1_breaks,train,academic,3
fef-fragment03_630_9_24_1_discussed,train,academic,3
